,Acousticness,Danceability,Duration_ms,Energy,ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Valence
10845,0.811,0.862,170825,0.583,7cwLbWHs42c8JmrW9BJZos,1.86e-05,8,0.191,-6.26,0,0.0654,103.019,4,0.852
10846,0.0145,0.705,178333,0.529,7CxRCfRkizchpymeAQmidV,1.77e-06,1,0.174,-7.003,1,0.0273,106.966,4,0.431
10847,0.0669,0.894,201745,0.75,7cz1gO9AxCORurtWIpQHzP,0.0,5,0.0894,-1.14,1,0.151,86.685,5,0.875
10848,0.00915,0.887,177186,0.765,7cz506PyIgh2bMN90Mc8Tn,0.000872,2,0.0907,-5.207,1,0.0669,102.958,4,0.456
10849,0.0394,0.639,434013,0.747,7cz5AWWHobIsQzTfZ7YnJq,0.753,1,0.0652,-12.648,1,0.055,149.991,4,0.637
10850,0.0865,0.629,215131,0.852,7D0t8BHJxakSnO6EVBglc4,0.0215,1,0.263,-5.094,1,0.0521,104.997,4,0.415
10851,0.867,0.815,98347,0.284,7D3fFG8XtOI7v0pD2fUmsr,0.00105,0,0.0987,-7.057,1,0.0427,73.785,4,0.449
10852,0.462,0.699,165000,0.558,7d6XJZjnm7iWcKwYL9z5kC,0.0,11,0.116,-7.622,1,0.0603,79.992,4,0.493
10853,0.00597,0.888,158757,0.586,7D8aQaRzoi9Qzz5yerVK5b,0.0365,0,0.153,-6.745,1,0.0604,150.051,4,0.401
10854,0.0615,0.653,198360,0.684,7daBwTiPNOVgoMUG4SICgh,0.000387,7,0.27,-7.052,0,0.199,110.049,4,0.355
10855,0.972,0.136,184867,0.16,7DAvt2laViy4kXPAHhdJsX,0.00634,5,0.313,-16.27,1,0.0429,77.783,1,0.136
10856,0.0938,0.737,169600,0.745,7DB7ogt7sv8I1gDpF5gNtj,0.0539,5,0.103,-8.647,0,0.0411,150.008,4,0.366
10857,0.552,0.761,158040,0.479,7dbka99KTWke5o9hRp0JoB,0.0,2,0.0704,-5.574,1,0.0466,89.913,4,0.912
10858,0.0102,0.474,274282,0.843,7dBMQbBKG6n9HkVXkUKnhQ,0.104,0,0.362,-5.909,1,0.272,97.691,4,0.433
10859,0.475,0.467,208453,0.559,7DBrPDwGgDfawEx7ivAtKm,0.0,9,0.078,-5.925,0,0.0344,144.062,4,0.183
10860,0.312,0.536,203293,0.722,7DEgL4rErTwjrsxLMlUVhf,0.0,4,0.117,-4.163,1,0.0284,143.78,4,0.499
10861,0.109,0.715,215223,0.702,7dfqOPtIhoKwncLQEiwa9m,0.00195,1,0.303,-5.291,0,0.0986,110.029,4,0.415
10862,0.06,0.751,194627,0.649,7dFvgNy3T68TkReKdikE3D,0.000194,9,0.214,-7.859,1,0.134,95.174,4,0.499
10863,0.861,0.835,542697,0.455,7DfVMFNMjVDYSCoClxQPZd,0.942,2,0.111,-14.5,1,0.0403,123.988,4,0.626
10864,0.0267,0.696,182040,0.874,7Dgju7iB9XTjAxHBkRWoEX,2.02e-06,2,0.238,-4.615,0,0.0492,125.924,4,0.615
10865,0.571,0.678,205739,0.376,7dgURqWJNjjnKYkmlK1yUi,0.0,6,0.111,-9.031,1,0.0418,133.985,4,0.183
10866,0.0519,0.652,177391,0.453,7DHApOHsIFo7EyfieArYGE,0.0,1,0.179,-6.119,1,0.0445,88.038,3,0.432
10867,0.425,0.664,213600,0.552,7dHui7yOhsoj7HdWSuJTW7,0.0,7,0.0757,-10.479,1,0.306,99.721,4,0.763
10868,0.273,0.793,207692,0.777,7Dhy1R9NmD96wfr7VJEN37,0.0,4,0.144,-5.636,0,0.197,103.956,4,0.528
10869,0.465,0.436,197277,0.505,7dIR2ZUuZ3Y3B8rjAusujc,0.0,9,0.108,-9.416,1,0.0553,103.211,4,0.179
10870,0.00074,0.522,264453,0.673,7dITaPcAWMIHwOtRvRjCsV,3.21e-05,2,0.315,-5.784,1,0.0429,136.98,4,0.307
10871,0.122,0.813,207438,0.81,7dlvJdlSrjzrkLSvLZxyHI,2.34e-06,3,0.0688,-3.901,0,0.242,100.018,4,0.819
10872,0.12,0.821,196489,0.716,7dlwZmyBmzUbhDsgiXHGMW,0.0,0,0.126,-4.298,1,0.136,104.948,4,0.7
10873,0.0517,0.522,269813,0.755,7Dm3dV3WPNdTgxoNY7YFnc,6.63e-05,9,0.0781,-6.95,1,0.0524,151.796,4,0.637
10874,0.00431,0.663,259196,0.92,7DM4BPaS7uofFul3ywMe46,1.69e-05,11,0.101,-4.07,0,0.226,99.935,4,0.533
10875,0.9,0.451,208573,0.186,7DNGqrLnd07C2FPpAdn6cc,0.0,10,0.11,-11.34,1,0.0401,116.117,4,0.191
10876,0.616,0.8,228493,0.355,7dNwJbsT0sg1le5kVugGJb,0.0,6,0.118,-10.47,0,0.0895,145.929,4,0.253
10877,0.17,0.632,254373,0.531,7doPHl88ys87cEjbkQE3Uf,0.000992,7,0.147,-9.789,1,0.0305,149.846,4,0.436
10878,2.46e-05,0.529,244693,0.908,7DpeOGzRdlrxx0NdO0wsVX,0.947,0,0.0942,-5.405,1,0.0522,126.032,4,0.183
10879,0.0304,0.579,196433,0.578,7dpnZJj7ITXcnmbmLIdEqs,0.000229,3,0.1,-5.361,1,0.0283,78.582,4,0.356
10880,0.0906,0.562,209924,0.569,7DQXiMeLqiQsy1uqHSk0xc,0.0,9,0.0846,-4.798,0,0.0459,132.797,4,0.261
10881,0.000477,0.502,233298,0.817,7dRj3sTBYkNbEx5kdNHriv,0.0,0,0.153,-3.508,1,0.0447,90.024,4,0.617
10882,0.39,0.766,231921,0.822,7DrluKkTviBwCc8AV3VGmf,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.881
10883,0.758,0.658,280773,0.542,7DRVOwHIJLIlAFG1pWYXoS,0.586,9,0.0589,-10.883,1,0.0296,99.023,4,0.572
10884,0.317,0.386,221596,0.377,7DsX5K72fewVGb47qj7Tbg,1.96e-06,4,0.0864,-9.372,0,0.0484,172.618,3,0.168
10885,0.0534,0.822,193756,0.934,7dt4oza0qr8YPIiig9JUl1,0.0,0,0.0649,-2.164,1,0.0653,124.975,4,0.97
10886,0.354,0.68,231267,0.563,7dt6x5M1jzdTEt8oCbisTK,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374
10887,0.086,0.653,268227,0.606,7Du9AxIb0JPBj4hb2WjZmC,4.07e-05,5,0.132,-7.816,1,0.0304,116.936,4,0.199
10888,0.411,0.642,191480,0.557,7dUdMZqfGSIt0ZkmTOgRLA,0.0223,2,0.106,-8.615,0,0.034,135.795,4,0.454
10889,0.115,0.763,197217,0.478,7duNba6BgsNprsqfhlgsH5,0.0162,2,0.0751,-7.751,1,0.0289,115.001,4,0.303
10890,0.522,0.529,190645,0.346,7duOeoP3ObfloUMqO1Luvk,0.271,11,0.144,-14.634,0,0.028,155.096,4,0.349
10891,0.174,0.402,195446,0.758,7DuqRin3gs4XTeZ4SwpSVM,0.764,1,0.0592,-7.557,1,0.366,130.579,5,0.442
10892,0.00806,0.49,227533,0.44,7DuvVy7JfFgXwWlVzyyPys,0.00103,10,0.186,-7.76,1,0.353,173.095,4,0.091
10893,0.443,0.568,230540,0.642,7dV2UrZQ58Mn18u0V19S3Y,0.0,1,0.131,-3.189,0,0.0651,155.984,4,0.46
10894,0.0887,0.699,222951,0.7,7dveZsk7FG3K9uHCpUOh5A,0.0,6,0.0771,-6.508,1,0.212,158.026,4,0.534
10895,0.207,0.829,199137,0.302,7dvJwMrZ9OrgCjHvJWgMZB,0.0,8,0.076,-11.656,1,0.287,94.94,4,0.757
10896,0.0239,0.63,199027,0.791,7DWjHhkPzT6zZcfrUDqUmF,0.0,9,0.221,-2.285,1,0.076,129.984,4,0.553
10897,0.00148,0.448,161136,0.938,7DWqUz3k5f4XB0qFq7Jzho,3.69e-05,9,0.33,-3.294,1,0.0563,129.957,4,0.527
10898,0.000861,0.664,237097,0.8,7dX17Wj6NWLALffTQURbNa,0.163,1,0.0832,-6.587,1,0.0448,123.994,4,0.318
10899,0.639,0.614,170859,0.455,7dxWRjIr9Ld0mTt1JDJKBn,0.0,0,0.125,-9.729,1,0.0334,94.965,4,0.315
10900,0.184,0.729,212219,0.8,7dYrFpXsWTc9Ml2oVwu5jj,0.0,4,0.159,-5.657,0,0.0538,130.032,4,0.518
10901,0.986,0.691,163907,0.187,7dzNuRBCw16p1lHKF0vYpx,0.935,8,0.162,-13.79,1,0.0507,95.035,4,0.692
10902,0.426,0.497,196320,0.517,7E1LNK9XBkrBlVmiyBO6Sp,1.6e-06,7,0.467,-8.522,1,0.0371,81.473,3,0.687
10903,0.837,0.594,209907,0.505,7E1Nc4ty1qIFF1C9FOh6PN,0.00217,11,0.355,-6.879,0,0.0667,131.994,4,0.584
10904,0.367,0.61,201788,0.725,7e4KQkp5ZR1gXCAalRjX6B,0.0,8,0.154,-5.131,1,0.15,146.163,4,0.291
10905,0.408,0.675,204631,0.68,7E5ALWI0SLninx2rdyEfPb,9.48e-05,8,0.0927,-4.081,1,0.0597,140.006,4,0.369
10906,0.00547,0.558,165299,0.784,7e7MHIVaf8TxFO6HhNGTcT,2.52e-05,4,0.366,-5.27,0,0.0456,79.274,4,0.494
10907,0.181,0.596,283800,0.605,7e89621JPkKaeDSTQ3avtg,0.000331,7,0.0863,-12.145,1,0.0255,97.798,4,0.886
10908,0.234,0.27,185400,0.618,7E8CTZZ7TvoRNEayjo8vS7,0.0,6,0.2,-6.737,0,0.0385,141.362,4,0.27
10909,0.15,0.843,220858,0.687,7E8G7hoSk49VNuAbdSFiwo,0.0,10,0.0914,-3.881,0,0.0812,130.037,4,0.658
10910,0.0224,0.681,184040,0.856,7EAFj7eJcMF5koWSRJVZcL,0.0,11,0.188,-5.166,0,0.0517,132.011,4,0.755
10911,0.0715,0.869,275867,0.712,7eaKWfov7b2Qa2n6HTesL3,0.0,9,0.272,-6.136,1,0.103,120.0,4,0.435
10912,0.338,0.638,205423,0.568,7EB2UpfRbS4QVjZQlKLi3Z,0.0,1,0.487,-6.579,0,0.159,127.806,4,0.446
10913,0.145,0.759,268434,0.73,7eBqSVxrzQZtK2mmgRG6lC,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,4,0.74
10914,0.0332,0.706,198000,0.542,7EbsWLCPQ9pjpQf6hYmKYi,0.0,0,0.321,-6.516,1,0.068,121.022,4,0.496
10915,0.104,0.569,197673,0.685,7eBtmw3nmUU1feJ9R4GPej,0.0014,1,0.0674,-6.086,0,0.0812,189.938,4,0.372
10916,0.805,0.453,231000,0.561,7ec9dwusE72QvPS0h4fL15,0.0,2,0.124,-3.299,1,0.0382,108.884,4,0.267
10917,0.007,0.372,231507,0.904,7ecWgcVi2ibroI9FDMYGXC,1.34e-06,5,0.112,-4.438,1,0.106,159.081,4,0.362
10918,0.0157,0.613,238726,0.842,7Ed6BkggCS2KaKY5YlINaF,0.0,10,0.23,-4.332,0,0.219,169.917,4,0.645
10919,0.306,0.691,190933,0.636,7EdSK9nLBY2RgbJ7g22s4z,5.34e-05,0,0.321,-7.801,1,0.0275,102.841,4,0.783
10920,0.202,0.489,459147,0.506,7eeEtLXBHuAjXoPBYajQT2,0.676,7,0.0916,-13.68,0,0.0318,156.779,4,0.0387
10921,0.173,0.796,197236,0.467,7eElVgPcxDqmgGrSwVFI74,0.00411,6,0.126,-10.369,1,0.181,107.901,4,0.516
10922,0.037,0.791,214847,0.862,7ef4DlsgrMEH11cDZd32M6,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592
10923,0.0835,0.648,190643,0.608,7eFmN6wnsb7WowRKAqRFfs,0.0,8,0.105,-5.16,1,0.0587,126.12,4,0.488
10924,0.00705,0.929,223939,0.598,7EgI0dCaQuHFe3OTj5EpWI,0.0,1,0.0549,-5.373,1,0.156,96.012,4,0.501
10925,0.202,0.487,252613,0.646,7egnrHJAANlNymbrmQNKcG,3.1e-06,2,0.11,-6.878,0,0.0299,97.083,4,0.16
10926,0.311,0.864,271241,0.578,7Eh7vI3TtVSlynvihjoml9,0.0,1,0.133,-8.693,1,0.347,78.06,4,0.708
10927,0.957,0.679,329267,0.16,7ehiOU7D4JDkPbMKEKDIwf,0.161,10,0.143,-18.562,1,0.0409,115.279,4,0.0475
10928,0.0364,0.628,215064,0.797,7EI6Iki24tBHAMxtb4xQN2,0.0,11,0.104,-3.953,0,0.0596,106.93,4,0.321
10929,0.13,0.305,153600,0.741,7EIAqqZlKp882SfeM0X1cD,0.000509,5,0.194,-3.525,1,0.0433,82.871,4,0.398
10930,0.45,0.645,200587,0.528,7EiO462rpfOEjQ4aQBmk6r,1.29e-05,11,0.325,-7.611,1,0.0381,129.929,4,0.664
10931,0.161,0.761,220181,0.638,7EIW8lOBAy83dU2YXnYUTT,0.0,3,0.289,-6.202,0,0.0784,87.965,4,0.966
10932,0.337,0.722,313547,0.331,7EiZI6JVHllARrX9PUvAdX,0.283,8,0.146,-7.789,1,0.0725,143.974,4,0.102
10933,0.608,0.796,215562,0.546,7EJluuP7thdmgGNy6O8REa,0.000291,7,0.138,-6.761,1,0.224,145.032,4,0.371
10934,0.96,0.111,229187,0.261,7eJzktFzyGg5V07nVreSDp,0.922,5,0.191,-15.167,1,0.0347,86.599,5,0.0375
10935,0.612,0.747,117917,0.466,7ELIjrj5FPwSh9igzShFsF,1.12e-05,6,0.0854,-14.909,0,0.416,114.897,4,0.653
10936,0.0144,0.517,216533,0.776,7ELW8QMNYkoxWskwXMD3WW,0.0,11,0.113,-5.271,1,0.0362,96.002,4,0.448
10937,0.139,0.715,197993,0.802,7EmGUiUaOSGDnUUQUDrOXC,0.0,11,0.177,-4.647,0,0.0394,124.989,4,0.327
10938,0.521,0.513,274680,0.454,7EMUbMeF7fgT1uE07yknxu,4.27e-05,4,0.962,-9.916,1,0.029,125.912,4,0.405
10939,0.228,0.507,139560,0.985,7eOGidOoCqWAp4p1tnEdyG,3.31e-05,0,0.19,-2.392,1,0.153,150.059,4,0.394
10940,0.616,0.816,138936,0.245,7EoSDrwBPUBeBEORrpvgko,0.000813,0,0.127,-15.617,0,0.414,140.04,4,0.187
10941,0.000972,0.707,206413,0.924,7EOYLyD4pP4YJVgoVeKUQ1,0.00703,7,0.204,-2.842,1,0.031,127.937,4,0.919
10942,0.0185,0.544,180000,0.812,7EpACeh5ooHUb0AnQ3f3Xl,0.0,1,0.481,-6.431,1,0.393,183.529,4,0.678
10943,0.665,0.598,182618,0.48,7eQfz39OkW0L8WH9hPitgK,0.0,3,0.111,-6.901,0,0.101,119.452,5,0.69
10944,0.812,0.463,383800,0.271,7EqHqILVR6yZE8hCSZodt0,0.0,4,0.215,-10.621,1,0.0387,130.372,4,0.159
10945,0.0276,0.847,267107,0.58,7EQpvVujgytLVY8vKiDHAg,0.0548,1,0.1,-5.316,1,0.0723,137.995,4,0.575
10946,0.116,0.437,251284,0.687,7ER7vcy7u2ajg5IV45WBFw,0.000297,0,0.396,-5.5,1,0.0863,168.127,4,0.299
10947,0.799,0.583,189485,0.479,7Erj78ODNzUx71KQ9q8aUL,0.0,4,0.115,-7.601,1,0.0328,169.95,4,0.462
10948,0.0479,0.832,174320,0.485,7esO3L3DP7bM2OOd0Rdb4W,0.0,1,0.111,-4.521,1,0.086,136.039,4,0.0721
10949,0.474,0.741,196596,0.429,7estBeaN5WHLkXIG9FpAWE,4.58e-06,11,0.0965,-9.624,1,0.184,94.109,4,0.258
10950,0.214,0.519,265759,0.843,7eSWgAlmLPXbGxgH3RNoWh,0.000446,11,0.21,-6.508,1,0.0431,84.997,4,0.592
10951,0.00823,0.95,270213,0.512,7eTyfz4GA647lpSA3PCRyl,0.0,10,0.116,-6.712,0,0.402,135.076,4,0.323
10952,0.328,0.385,230289,0.687,7EUfNvyCVxQV3oN5ScA2Lb,0.000163,2,0.0443,-4.426,1,0.0592,113.669,4,0.351
10953,0.147,0.678,190177,0.648,7EulRO07ZgchxqKUHb8Pvc,0.0,2,0.182,-5.892,1,0.445,94.336,4,0.635
10954,0.98,0.286,194947,0.124,7EUnAOFYw6MnZgSM6UzSwq,0.00254,9,0.157,-18.003,1,0.0576,170.768,4,0.211
10955,0.00676,0.633,257527,0.503,7EUR0M4BLyUAbar1kTFNnq,0.000358,2,0.0648,-5.575,1,0.0338,111.148,3,0.206
10956,0.684,0.9,107077,0.316,7ewESHEg3P3JN66IcWwDho,0.0771,9,0.0853,-8.797,1,0.332,129.914,4,0.844
10957,0.0508,0.619,202887,0.733,7Ewumzq8MHlC6OwNhBybGl,0.0,6,0.215,-6.699,1,0.138,97.023,4,0.493
10958,0.00864,0.779,202573,0.683,7eXESEtK5e9gDz7jLyOVDb,0.796,7,0.137,-8.47,1,0.04,134.986,4,0.516
10959,0.0436,0.742,193359,0.536,7eZDVCRHXBFU8s84ansvH7,2.92e-06,6,0.0931,-6.434,0,0.198,105.015,4,0.653
10960,0.164,0.704,222453,0.47,7eZOvhHWlB3AcrOuZfTTOA,0.402,0,0.108,-10.804,1,0.0367,130.035,4,0.0373
10961,0.116,0.685,201893,0.783,7f08qp3HROTkfrtNpiYGGo,0.0,11,0.194,-4.152,1,0.0276,90.008,4,0.525
10962,0.0116,0.433,254840,0.752,7F0dwqgKzlaIRrngChBRAc,0.000667,9,0.59,-8.365,1,0.113,122.901,4,0.362
10963,0.473,0.942,123387,0.663,7f0Nl31UzFBI7izAXdfp88,0.0,2,0.237,-5.91,0,0.12,130.068,4,0.429
10964,0.149,0.745,221968,0.65,7F1LWA9sIlTorHUo4amGqk,0.0,0,0.107,-5.992,0,0.227,159.994,4,0.521
10965,0.0428,0.673,201240,0.667,7F3uo3304R2CTvOseU3H7u,0.0,1,0.127,-4.977,1,0.0312,134.938,4,0.536
10966,0.921,0.661,235467,0.151,7F5oktn5YOsR9eR5YsFtqb,0.0,0,0.13,-12.864,1,0.0354,94.922,4,0.23
10967,6e-05,0.265,399320,0.97,7f7AkrOCmi5X6Eovd3TiNq,0.741,5,0.33,-5.634,0,0.0892,120.335,4,0.173
10968,0.0463,0.537,311467,0.732,7f7lb4W6YSFVmatN6YYHHG,2.25e-06,4,0.092,-6.294,0,0.0739,112.037,4,0.468
10969,0.637,0.586,192459,0.32,7F9oCEKbqjN99cV5HpvYER,0.00202,0,0.128,-12.788,1,0.0289,115.808,4,0.437
10970,0.207,0.683,190428,0.53,7F9vK8hNFMml4GtHsaXui6,0.0,5,0.394,-4.918,0,0.142,75.016,4,0.645
10971,0.053,0.768,284000,0.807,7Fa5UNizycSms5jP3SQD3F,2.99e-06,2,0.214,-5.508,0,0.106,112.001,4,0.575
10972,0.568,0.851,235545,0.541,7fa9MBXhVfQ8P8Df9OEbD8,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.448
10973,0.804,0.607,136427,0.103,7faDzZnZYqTyYThx2sbHVQ,0.0,9,0.076,-14.405,1,0.0404,110.378,4,0.341
10974,0.174,0.952,209640,0.318,7FB8l7UA1HKqnuSLjP9qDc,0.0,10,0.205,-10.357,1,0.467,120.077,4,0.665
10975,0.461,0.297,213935,0.769,7fBJn4uCAlYgVNUn6upx1H,8.06e-05,7,0.149,-4.979,1,0.0304,165.341,4,0.548
10976,0.22,0.625,248156,0.707,7fbVvLIqJrtDamxpivLqGr,0.0,2,0.213,-4.761,1,0.0337,138.064,4,0.479
10977,0.117,0.661,202915,0.651,7FCfMXYTIiQ9b4hDYs4Iol,1.32e-05,7,0.056,-3.771,0,0.0499,87.46,4,0.368
10978,0.0224,0.827,152862,0.658,7fCNUWi6uflDTQ08srxMZk,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523
10979,0.736,0.522,222819,0.613,7fCRF7pVBTCHB675udgUi3,0.575,5,0.179,-8.871,1,0.041,104.958,3,0.593
10980,0.196,0.526,214360,0.793,7fCYf72AG7AdiEWv3wa0jV,0.0,7,0.0778,-5.869,1,0.0376,97.107,4,0.347
10981,0.0406,0.78,163251,0.798,7FESgYLcOufHqKlwrvJN60,6.31e-05,1,0.0733,-5.151,0,0.0613,78.969,4,0.771
10982,0.0187,0.535,215107,0.777,7FFfYM4JE1vj5n4rhHxg8q,1.62e-06,4,0.136,-3.292,1,0.207,171.72,4,0.664
10983,0.0668,0.708,230520,0.56,7FfpP3YZ6fOWMdxkIAtud9,0.0,9,0.111,-7.132,1,0.129,163.043,4,0.411
10984,1.07e-05,0.462,246707,0.982,7ffYxGlHGeBLqdDN3aLwxy,0.013,6,0.333,-5.06,1,0.15,113.998,4,0.189
10985,0.239,0.46,185703,0.567,7Fg342AJtNsIDdwCfX0paC,6.04e-06,9,0.0934,-5.637,1,0.0515,168.419,4,0.189
10986,0.549,0.632,170770,0.686,7FGq80cy8juXBCD2nrqdWU,0.0,6,0.2,-7.665,0,0.243,89.949,4,0.329
10987,0.0407,0.692,505313,0.724,7fhpENRbDVORBKuejXpLae,1.96e-06,9,0.163,-6.079,0,0.243,104.007,4,0.202
10988,0.0874,0.538,207333,0.595,7FIcIjKaQJpy0vWWFZMZGH,6.48e-06,0,0.161,-7.398,1,0.112,183.736,4,0.334
10989,0.459,0.342,199507,0.425,7FihoA0WgTT21DkWR7wbYR,0.0,0,0.122,-9.064,0,0.0425,110.62,4,0.115
10990,0.917,0.872,161600,0.971,7FiIQXpIeLo3ITfGGpb8PB,0.00143,6,0.121,-5.576,1,0.281,149.987,4,0.521
10991,0.0725,0.641,248493,0.792,7FJ7lHtpbWvPKe3zCoeAWC,0.513,7,0.175,-6.453,1,0.0272,87.069,4,0.67
10992,0.121,0.7,190302,0.872,7FjZU7XFs7P9jHI9Z0yRhK,7.08e-06,10,0.103,-5.896,1,0.0666,125.03,4,0.761
10993,0.0512,0.591,204000,0.827,7Fk2NJQHMy0q2D0XVBorkP,8.76e-06,10,0.127,-4.675,0,0.0326,145.082,4,0.665
10994,0.0133,0.798,204538,0.543,7FkLmtsUcs0jaUcbuhtOo8,0.000468,5,0.147,-6.258,0,0.0495,115.094,4,0.532
10995,0.219,0.649,200732,0.537,7fLaDPGVfBPajLJZ5xrNcL,0.0,10,0.0918,-2.656,1,0.0567,127.885,4,0.336
10996,0.484,0.558,195533,0.851,7flNdUykV5LYDRv8wQDbsx,0.00787,9,0.31,-4.12,0,0.242,126.399,5,0.704
10997,0.259,0.763,126346,0.726,7floNISpH8VF4z4459Qo18,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349
10998,0.939,0.482,88533,0.101,7FLpaXPZHwXkhgH2gK1VWb,0.0,10,0.129,-12.207,1,0.0569,91.815,3,0.385
10999,0.102,0.528,209460,0.55,7flx8835YXeRbhFBGaZ42g,0.0,2,0.109,-4.797,1,0.035,120.422,4,0.288
11000,0.309,0.418,224571,0.44,7FNyRafAkUgto3txPZhiO6,4.16e-05,0,0.106,-9.868,0,0.107,139.488,4,0.45
11001,0.00278,0.826,250293,0.597,7fOPVfABNLg3sxtgXBhBdp,0.0,1,0.156,-7.807,1,0.432,118.044,4,0.35
11002,0.00823,0.857,140793,0.642,7foypmc7KZyU716Yv63BPe,0.0,0,0.106,-3.656,1,0.0588,150.06,4,0.0658
11003,0.00983,0.787,234347,0.652,7fQDGUrc6SjOvg2FtL0IXO,0.865,11,0.742,-5.622,0,0.075,122.033,4,0.822
11004,0.476,0.387,245158,0.419,7FqF7Abk73lQaVUsCwmKJ0,0.00179,4,0.122,-8.803,0,0.183,79.211,3,0.337
11005,9.53e-05,0.545,279088,0.687,7FQzzDpesa2sgsXkGMBRqz,0.00797,1,0.109,-5.01,0,0.0264,77.401,4,0.137
11006,0.494,0.667,448733,0.596,7fRfIvHPH6bHdMDjPFwTMh,3.43e-06,11,0.342,-8.348,0,0.19,136.033,4,0.462
11007,0.241,0.464,234733,0.645,7frRBmn1kaBvlulNC8RpbS,0.0,7,0.128,-10.405,1,0.124,169.008,4,0.507
11008,0.0016,0.468,232413,0.595,7FS1UB8yXnlvq7ICWHPUOi,1.52e-06,9,0.11,-8.849,1,0.0349,82.079,4,0.343
11009,0.0348,0.725,222813,0.853,7fSGbZLhWlAiCC3HDPAULu,0.127,2,0.196,-7.842,1,0.0353,136.282,4,0.904
11010,0.217,0.621,203674,0.706,7fToSlGPKlugVUCAZWvydi,0.0,0,0.109,-6.371,1,0.0341,124.076,4,0.521
11011,0.032,0.649,191036,0.724,7fTv78fqZU7DuZBBo4qf4N,0.0,9,0.0809,-5.867,0,0.0425,97.989,4,0.563
11012,0.0249,0.705,209733,0.714,7fwXWKdDNI5IutOMc5OKYw,0.0,11,0.253,-6.39,0,0.0792,104.996,4,0.434
11013,0.637,0.399,217427,0.362,7fx3p1TKCESqRDejPRBit3,8.47e-06,6,0.0965,-8.37,1,0.0337,125.73,4,0.311
11014,0.747,0.85,227307,0.598,7FXXVMGfMLy1IkmgDIZJBp,0.0,3,0.175,-7.727,0,0.105,122.978,4,0.534
11015,0.229,0.781,207307,0.629,7FxzgizJRGTQ3fxUqfvljg,0.000536,5,0.0881,-6.152,0,0.0647,111.975,4,0.693
11016,3.36e-05,0.516,235861,0.661,7fYHn4HNgKS2aiW4xP03h0,0.256,5,0.572,-6.174,0,0.0347,90.022,4,0.0625
11017,0.333,0.772,166400,0.561,7FYQ5lnm0aSw5gughyiDkr,0.00344,7,0.0931,-11.654,1,0.0319,109.438,4,0.768
11018,0.0205,0.798,180321,0.72,7fyx7nBQTEtYrfXc0UgUYs,0.0,2,0.0666,-6.368,1,0.0672,114.028,4,0.451
11019,0.874,0.493,203290,0.221,7FzhZ7C3NhM1UyqSHV9ytY,0.0,6,0.285,-9.301,1,0.0486,82.273,4,0.353
11020,0.0369,0.683,223798,0.632,7FzjOAFo8OuOWO8A6TUfCY,0.0,11,0.283,-7.016,0,0.281,93.969,4,0.645
11021,0.835,0.497,129613,0.348,7G061Oqw7NXFr1NDTpXoI4,0.0,2,0.325,-10.122,1,0.079,172.168,4,0.659
11022,0.352,0.777,197360,0.579,7g0OuTMLnl9HCb7yRKuMHW,0.0,4,0.124,-6.693,1,0.288,88.015,4,0.748
11023,0.384,0.407,197560,0.647,7G0zCTiFXuMsLovPWU3BPQ,0.0,7,0.0862,-6.031,0,0.125,88.061,1,0.398
11024,0.00717,0.93,131480,0.78,7G2ngpelFIxPCsEodpA8uP,0.0668,10,0.554,-5.205,0,0.136,129.971,4,0.39
11025,0.329,0.891,146276,0.805,7G2XZhDNHo7SSDWSVxC0UT,0.0,8,0.277,-5.836,0,0.0898,95.045,4,0.967
11026,0.118,0.648,205093,0.758,7g4eAVk1bMixDKVJeSzSbn,0.0,9,0.306,-7.848,1,0.435,96.983,4,0.755
11027,0.0272,0.577,168613,0.939,7g58rb2dFDCvcmLBwpHR9F,0.0,1,0.24,-1.352,0,0.108,105.092,4,0.714
11028,0.11,0.848,204836,0.347,7G6vEhuSJqAht3Q22WUe2u,0.000107,7,0.0898,-6.571,0,0.0473,106.014,4,0.291
11029,0.0915,0.484,218499,0.782,7g7aSJiEcQP8s3PTzqM4Fj,0.00236,8,0.116,-5.674,1,0.298,95.401,4,0.307
11030,0.0158,0.87,191410,0.656,7g7raxdQpiLZT7aOlib4S1,0.0,8,0.106,-5.081,1,0.117,162.835,4,0.416
11031,0.293,0.568,175241,0.587,7G7zCzvyqz39BFE7TqPM3O,0.329,11,0.137,-8.814,0,0.127,174.682,4,0.491
11032,0.726,0.532,415160,0.441,7G857E0hBszqDjQLre6h4L,0.00116,8,0.136,-8.429,1,0.0264,90.009,4,0.162
11033,0.361,0.824,218400,0.573,7G8g5Zrr5rj2OoKoXGnRb1,0.0,10,0.338,-5.65,1,0.0694,124.071,4,0.539
11034,0.354,0.464,207700,0.545,7G8UwvJwgslJV178akfeIf,3.28e-05,1,0.179,-7.684,1,0.24,100.349,5,0.401
