,Position,Track Name,Artist,URL,date
26,27,Everybody's Coming To My House,David Byrne,https://open.spotify.com/track/7zuLFva2TbSg6mBijigBzm,2018-01-17
27,28,One Day,Tate McRae,https://open.spotify.com/track/27r2uANqwK7XbsiAZnzf9e,2018-01-17
28,29,Yung Luv,Andrelli,https://open.spotify.com/track/4Xx4oojaE3MlJKpgtilgp1,2018-01-17
29,30,Connected By Love,Jack White,https://open.spotify.com/track/43k9FQxDYsmbgaOJSsmntK,2018-01-17
30,31,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-17
31,32,KEKE,6ix9ine,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-17
32,33,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-17
33,34,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-17
34,35,Zombie,The Cranberries,https://open.spotify.com/track/6xy6jNeNTYwjnKTDzMyHw2,2018-01-17
35,36,Pat Earrings,CASISDEAD,https://open.spotify.com/track/5MaqVTa1f5wOGP2Fly2Soj,2018-01-17
36,37,Let Me Down,Jorja Smith,https://open.spotify.com/track/2tpYmda4mM7XFvpbhOfERH,2018-01-17
37,38,Ode To My Family,The Cranberries,https://open.spotify.com/track/1eQuRtkMEPhf2DGzpBVTE6,2018-01-17
38,39,Filthy,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-17
39,40,Runaway,The Shadowboxers,https://open.spotify.com/track/4hFwCy9RKzj3X0eWnHvcWj,2018-01-17
40,41,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-17
41,42,We're Going Home,Vance Joy,https://open.spotify.com/track/2tyRWdJpAqiChivdkU8M7r,2018-01-17
42,43,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-17
43,44,This Girl,Hunter Hayes,https://open.spotify.com/track/3o37M5aX3HVbbVBkacJlXj,2018-01-17
44,45,Song For You,Rhye,https://open.spotify.com/track/3ha7ntfYaz7BQnyMRFjkPj,2018-01-17
45,46,Curious,Hayley Kiyoko,https://open.spotify.com/track/5XsJl0ZlufrT0EVaDDtBLn,2018-01-17
46,47,Wilson (Expensive Mistakes),Fall Out Boy,https://open.spotify.com/track/5Y4wLcnSQYycUHGmYDUrK0,2018-01-17
47,48,Scooby Doo Pa Pa,Dj Kass,https://open.spotify.com/track/1xndOD8CreR5ctkOv5G1LN,2018-01-17
48,49,Flip,Russ,https://open.spotify.com/track/3JJH0Vdu6XPD5ibEgNPbTA,2018-01-17
49,50,STREET LIVIN',The Black Eyed Peas,https://open.spotify.com/track/6JOoFjk5IwBO1prWVjVbbV,2018-01-17
0,1,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-18
1,2,Oprah 75th Golden Globes Cecil B. DeMille Award Acceptance Speech,Oprah Winfrey,https://open.spotify.com/track/1xGn1kNBQe21ZDBiQ8igBJ,2018-01-18
2,3,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,https://open.spotify.com/track/1gmarFWgSwb4SWlmqDjWka,2018-01-18
3,4,My My My!,Troye Sivan,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-18
4,5,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-18
5,6,Supernova,Ansel Elgort,https://open.spotify.com/track/2ZIZXWnU52s0C75sPYiwvh,2018-01-18
6,7,Kissing Tree,The Spencer Lee Band,https://open.spotify.com/track/6KMKJEeiYvhvC5A0nGNSWc,2018-01-18
7,8,The Champion,Carrie Underwood,https://open.spotify.com/track/0stPNUkU1LZnvxIcfrKnEZ,2018-01-18
8,9,Spotlight,Marshmello,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-18
9,10,Yellow Lights,Harry Hudson,https://open.spotify.com/track/7ArxpIMpSuVONEQDLwRidN,2018-01-18
10,11,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-18
11,12,EL BAÑO,Enrique Iglesias,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-18
12,13,ICY GRL,Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,2018-01-18
13,14,Learn How to Watch (feat. Mac Miller & MadeinTYO),Carnage,https://open.spotify.com/track/310Qd5lOzFStXKZB3zWCtE,2018-01-18
14,15,Tequila,Dan + Shay,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,2018-01-18
15,16,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-18
16,17,Laughing on the Outside,Bernadette Carroll,https://open.spotify.com/track/3DofkfU0559aayAElVjEIr,2018-01-18
17,18,Alright,Mike Yung,https://open.spotify.com/track/36YgL1hQRgT7XusR0J6Xw1,2018-01-18
18,19,Dreams,The Cranberries,https://open.spotify.com/track/0md12GKBGH8ZuLG2fTfGUz,2018-01-18
19,20,You Worry Me,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/0gqxf8wrEkewjmZB7OT4mL,2018-01-18
20,21,Music Is Worth Living For,Andrew W.K.,https://open.spotify.com/track/3RNuruayCGWg2B6K9Qxya8,2018-01-18
21,22,Linger,The Cranberries,https://open.spotify.com/track/1aLNpg2kKvUncflV8xE5AA,2018-01-18
22,23,PARAD(w/m)E,Sylvan Esso,https://open.spotify.com/track/1edOSqQG1mP9hcrI0EDNhw,2018-01-18
23,24,Everybody's Coming To My House,David Byrne,https://open.spotify.com/track/7zuLFva2TbSg6mBijigBzm,2018-01-18
24,25,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,https://open.spotify.com/track/756ZV0boQJ6Kbk3WFBuVjD,2018-01-18
25,26,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-18
26,27,Yung Luv,Andrelli,https://open.spotify.com/track/4Xx4oojaE3MlJKpgtilgp1,2018-01-18
27,28,KEKE,6ix9ine,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-18
28,29,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-18
29,30,One Day,Tate McRae,https://open.spotify.com/track/27r2uANqwK7XbsiAZnzf9e,2018-01-18
30,31,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-18
31,32,Zombie,The Cranberries,https://open.spotify.com/track/6xy6jNeNTYwjnKTDzMyHw2,2018-01-18
32,33,Connected By Love,Jack White,https://open.spotify.com/track/43k9FQxDYsmbgaOJSsmntK,2018-01-18
33,34,Pat Earrings,CASISDEAD,https://open.spotify.com/track/5MaqVTa1f5wOGP2Fly2Soj,2018-01-18
34,35,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-18
35,36,Ode To My Family,The Cranberries,https://open.spotify.com/track/1eQuRtkMEPhf2DGzpBVTE6,2018-01-18
36,37,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-18
37,38,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-18
38,39,Scooby Doo Pa Pa,Dj Kass,https://open.spotify.com/track/1xndOD8CreR5ctkOv5G1LN,2018-01-18
39,40,Let Me Down,Jorja Smith,https://open.spotify.com/track/2tpYmda4mM7XFvpbhOfERH,2018-01-18
40,41,Song For You,Rhye,https://open.spotify.com/track/3ha7ntfYaz7BQnyMRFjkPj,2018-01-18
41,42,Runaway,The Shadowboxers,https://open.spotify.com/track/4hFwCy9RKzj3X0eWnHvcWj,2018-01-18
42,43,This Girl,Hunter Hayes,https://open.spotify.com/track/3o37M5aX3HVbbVBkacJlXj,2018-01-18
43,44,Filthy,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-18
44,45,STREET LIVIN',The Black Eyed Peas,https://open.spotify.com/track/6JOoFjk5IwBO1prWVjVbbV,2018-01-18
45,46,We're Going Home,Vance Joy,https://open.spotify.com/track/2tyRWdJpAqiChivdkU8M7r,2018-01-18
46,47,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-18
47,48,Curious,Hayley Kiyoko,https://open.spotify.com/track/5XsJl0ZlufrT0EVaDDtBLn,2018-01-18
48,49,Lottery,Jade Bird,https://open.spotify.com/track/3WDhao2eDagN2QkMo0xlyX,2018-01-18
49,50,Wilson (Expensive Mistakes),Fall Out Boy,https://open.spotify.com/track/5Y4wLcnSQYycUHGmYDUrK0,2018-01-18
0,1,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-19
1,2,Oprah 75th Golden Globes Cecil B. DeMille Award Acceptance Speech,Oprah Winfrey,https://open.spotify.com/track/1xGn1kNBQe21ZDBiQ8igBJ,2018-01-19
2,3,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-19
3,4,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,https://open.spotify.com/track/1gmarFWgSwb4SWlmqDjWka,2018-01-19
4,5,My My My!,Troye Sivan,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-19
5,6,Kissing Tree,The Spencer Lee Band,https://open.spotify.com/track/6KMKJEeiYvhvC5A0nGNSWc,2018-01-19
6,7,ICY GRL,Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,2018-01-19
7,8,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-19
8,9,Medicine,Queen Naija,https://open.spotify.com/track/2IKUNCdzTOGGKoX6tMDH2A,2018-01-19
9,10,Supernova,Ansel Elgort,https://open.spotify.com/track/2ZIZXWnU52s0C75sPYiwvh,2018-01-19
10,11,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-19
11,12,The Champion,Carrie Underwood,https://open.spotify.com/track/0stPNUkU1LZnvxIcfrKnEZ,2018-01-19
12,13,Dreams,The Cranberries,https://open.spotify.com/track/0md12GKBGH8ZuLG2fTfGUz,2018-01-19
13,14,Laughing on the Outside,Bernadette Carroll,https://open.spotify.com/track/3DofkfU0559aayAElVjEIr,2018-01-19
14,15,EL BAÑO,Enrique Iglesias,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-19
15,16,Spotlight,Marshmello,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-19
16,17,Yellow Lights,Harry Hudson,https://open.spotify.com/track/7ArxpIMpSuVONEQDLwRidN,2018-01-19
17,18,Tequila,Dan + Shay,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,2018-01-19
18,19,KEKE,6ix9ine,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-19
19,20,Linger,The Cranberries,https://open.spotify.com/track/1aLNpg2kKvUncflV8xE5AA,2018-01-19
20,21,Learn How to Watch (feat. Mac Miller & MadeinTYO),Carnage,https://open.spotify.com/track/310Qd5lOzFStXKZB3zWCtE,2018-01-19
21,22,You Worry Me,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/0gqxf8wrEkewjmZB7OT4mL,2018-01-19
22,23,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-19
23,24,One Day,Tate McRae,https://open.spotify.com/track/27r2uANqwK7XbsiAZnzf9e,2018-01-19
24,25,Zombie,The Cranberries,https://open.spotify.com/track/6xy6jNeNTYwjnKTDzMyHw2,2018-01-19
25,26,Ode To My Family,The Cranberries,https://open.spotify.com/track/1eQuRtkMEPhf2DGzpBVTE6,2018-01-19
26,27,Scooby Doo Pa Pa,Dj Kass,https://open.spotify.com/track/1xndOD8CreR5ctkOv5G1LN,2018-01-19
27,28,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-19
28,29,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-19
29,30,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-19
30,31,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-19
31,32,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-19
32,33,Everybody's Coming To My House,David Byrne,https://open.spotify.com/track/7zuLFva2TbSg6mBijigBzm,2018-01-19
33,34,PARAD(w/m)E,Sylvan Esso,https://open.spotify.com/track/1edOSqQG1mP9hcrI0EDNhw,2018-01-19
34,35,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,https://open.spotify.com/track/756ZV0boQJ6Kbk3WFBuVjD,2018-01-19
35,36,Music Is Worth Living For,Andrew W.K.,https://open.spotify.com/track/3RNuruayCGWg2B6K9Qxya8,2018-01-19
36,37,Connected By Love,Jack White,https://open.spotify.com/track/43k9FQxDYsmbgaOJSsmntK,2018-01-19
37,38,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-19
38,39,Yung Luv,Andrelli,https://open.spotify.com/track/4Xx4oojaE3MlJKpgtilgp1,2018-01-19
39,40,Pat Earrings,CASISDEAD,https://open.spotify.com/track/5MaqVTa1f5wOGP2Fly2Soj,2018-01-19
40,41,Filthy,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-19
41,42,IDGAF,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-19
42,43,Let Me Down,Jorja Smith,https://open.spotify.com/track/2tpYmda4mM7XFvpbhOfERH,2018-01-19
43,44,Song For You,Rhye,https://open.spotify.com/track/3ha7ntfYaz7BQnyMRFjkPj,2018-01-19
44,45,This Girl,Hunter Hayes,https://open.spotify.com/track/3o37M5aX3HVbbVBkacJlXj,2018-01-19
45,46,The Greatest Show,Hugh Jackman,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-19
46,47,Thick Niggas and Anime Tiddies,Dbangz,https://open.spotify.com/track/33kB5gz4gzOEZVkuWKHylS,2018-01-19
47,48,Wilson (Expensive Mistakes),Fall Out Boy,https://open.spotify.com/track/6Gb8ITj8E9Cm9TrYYKBPH0,2018-01-19
48,49,Curious,Hayley Kiyoko,https://open.spotify.com/track/5XsJl0ZlufrT0EVaDDtBLn,2018-01-19
49,50,When You're Gone,The Cranberries,https://open.spotify.com/track/1B1OR4xi0FxtKqmufi41fn,2018-01-19
0,1,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-20
1,2,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-20
2,3,Oprah 75th Golden Globes Cecil B. DeMille Award Acceptance Speech,Oprah Winfrey,https://open.spotify.com/track/1xGn1kNBQe21ZDBiQ8igBJ,2018-01-20
3,4,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,https://open.spotify.com/track/1gmarFWgSwb4SWlmqDjWka,2018-01-20
4,5,My My My!,Troye Sivan,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-20
5,6,ICY GRL,Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,2018-01-20
6,7,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-20
7,8,Medicine,Queen Naija,https://open.spotify.com/track/2IKUNCdzTOGGKoX6tMDH2A,2018-01-20
8,9,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-20
9,10,Dreams,The Cranberries,https://open.spotify.com/track/0md12GKBGH8ZuLG2fTfGUz,2018-01-20
10,11,Kissing Tree,The Spencer Lee Band,https://open.spotify.com/track/6KMKJEeiYvhvC5A0nGNSWc,2018-01-20
11,12,KEKE,6ix9ine,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-20
12,13,Laughing on the Outside,Bernadette Carroll,https://open.spotify.com/track/3DofkfU0559aayAElVjEIr,2018-01-20
13,14,Linger,The Cranberries,https://open.spotify.com/track/1aLNpg2kKvUncflV8xE5AA,2018-01-20
14,15,Supernova,Ansel Elgort,https://open.spotify.com/track/2ZIZXWnU52s0C75sPYiwvh,2018-01-20
15,16,The Champion,Carrie Underwood,https://open.spotify.com/track/0stPNUkU1LZnvxIcfrKnEZ,2018-01-20
16,17,Tequila,Dan + Shay,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,2018-01-20
17,18,EL BAÑO,Enrique Iglesias,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-20
18,19,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-20
19,20,Spotlight,Marshmello,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-20
20,21,Zombie,The Cranberries,https://open.spotify.com/track/6xy6jNeNTYwjnKTDzMyHw2,2018-01-20
21,22,Learn How to Watch (feat. Mac Miller & MadeinTYO),Carnage,https://open.spotify.com/track/310Qd5lOzFStXKZB3zWCtE,2018-01-20
22,23,Ode To My Family,The Cranberries,https://open.spotify.com/track/1eQuRtkMEPhf2DGzpBVTE6,2018-01-20
23,24,Yellow Lights,Harry Hudson,https://open.spotify.com/track/7ArxpIMpSuVONEQDLwRidN,2018-01-20
24,25,You Worry Me,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/0gqxf8wrEkewjmZB7OT4mL,2018-01-20
25,26,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-20
26,27,One Day,Tate McRae,https://open.spotify.com/track/27r2uANqwK7XbsiAZnzf9e,2018-01-20
27,28,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-20
28,29,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-20
29,30,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-20
30,31,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-20
31,32,PARAD(w/m)E,Sylvan Esso,https://open.spotify.com/track/1edOSqQG1mP9hcrI0EDNhw,2018-01-20
32,33,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,https://open.spotify.com/track/756ZV0boQJ6Kbk3WFBuVjD,2018-01-20
33,34,Everybody's Coming To My House,David Byrne,https://open.spotify.com/track/7zuLFva2TbSg6mBijigBzm,2018-01-20
34,35,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-20
35,36,Connected By Love,Jack White,https://open.spotify.com/track/43k9FQxDYsmbgaOJSsmntK,2018-01-20
36,37,IDGAF,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-20
37,38,Filthy,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-20
38,39,The Greatest Show,Hugh Jackman,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-20
39,40,When You're Gone,The Cranberries,https://open.spotify.com/track/1B1OR4xi0FxtKqmufi41fn,2018-01-20
40,41,Yung Luv,Andrelli,https://open.spotify.com/track/4Xx4oojaE3MlJKpgtilgp1,2018-01-20
41,42,Stir Fry,Migos,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm,2018-01-20
42,43,Thick Niggas and Anime Tiddies,Dbangz,https://open.spotify.com/track/33kB5gz4gzOEZVkuWKHylS,2018-01-20
43,44,Wilson (Expensive Mistakes),Fall Out Boy,https://open.spotify.com/track/6Gb8ITj8E9Cm9TrYYKBPH0,2018-01-20
44,45,Red Roses (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-01-20
45,46,Curious,Hayley Kiyoko,https://open.spotify.com/track/5XsJl0ZlufrT0EVaDDtBLn,2018-01-20
46,47,Giants - Dankann Remix,Lotus,https://open.spotify.com/track/0KJZEPy2VHYJuuEEiGaXEs,2018-01-20
47,48,Song For You,Rhye,https://open.spotify.com/track/3ha7ntfYaz7BQnyMRFjkPj,2018-01-20
48,49,Let Me Down,Jorja Smith,https://open.spotify.com/track/2tpYmda4mM7XFvpbhOfERH,2018-01-20
49,50,This Girl,Hunter Hayes,https://open.spotify.com/track/3o37M5aX3HVbbVBkacJlXj,2018-01-20
0,1,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-21
1,2,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-21
2,3,Oprah 75th Golden Globes Cecil B. DeMille Award Acceptance Speech,Oprah Winfrey,https://open.spotify.com/track/1xGn1kNBQe21ZDBiQ8igBJ,2018-01-21
3,4,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,https://open.spotify.com/track/1gmarFWgSwb4SWlmqDjWka,2018-01-21
4,5,ICY GRL,Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,2018-01-21
5,6,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-21
6,7,My My My!,Troye Sivan,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-21
7,8,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-21
8,9,Dreams,The Cranberries,https://open.spotify.com/track/0md12GKBGH8ZuLG2fTfGUz,2018-01-21
9,10,Medicine,Queen Naija,https://open.spotify.com/track/2IKUNCdzTOGGKoX6tMDH2A,2018-01-21
10,11,Laughing on the Outside,Bernadette Carroll,https://open.spotify.com/track/3DofkfU0559aayAElVjEIr,2018-01-21
11,12,Linger,The Cranberries,https://open.spotify.com/track/1aLNpg2kKvUncflV8xE5AA,2018-01-21
12,13,Kissing Tree,The Spencer Lee Band,https://open.spotify.com/track/6KMKJEeiYvhvC5A0nGNSWc,2018-01-21
13,14,KEKE,6ix9ine,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-21
14,15,Supernova,Ansel Elgort,https://open.spotify.com/track/2ZIZXWnU52s0C75sPYiwvh,2018-01-21
15,16,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-21
16,17,The Champion,Carrie Underwood,https://open.spotify.com/track/0stPNUkU1LZnvxIcfrKnEZ,2018-01-21
17,18,Scooby Doo Papa!,Lean Trap,https://open.spotify.com/track/6csZYoffpZ7iuSw83x2zVy,2018-01-21
18,19,Tequila,Dan + Shay,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,2018-01-21
19,20,Zombie,The Cranberries,https://open.spotify.com/track/6xy6jNeNTYwjnKTDzMyHw2,2018-01-21
20,21,EL BAÑO,Enrique Iglesias,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-21
21,22,Ode To My Family,The Cranberries,https://open.spotify.com/track/1eQuRtkMEPhf2DGzpBVTE6,2018-01-21
22,23,Spotlight,Marshmello,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-21
23,24,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-21
24,25,You Worry Me,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/0gqxf8wrEkewjmZB7OT4mL,2018-01-21
25,26,One Day,Tate McRae,https://open.spotify.com/track/27r2uANqwK7XbsiAZnzf9e,2018-01-21
26,27,Learn How to Watch (feat. Mac Miller & MadeinTYO),Carnage,https://open.spotify.com/track/310Qd5lOzFStXKZB3zWCtE,2018-01-21
27,28,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-21
28,29,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-21
29,30,Yellow Lights,Harry Hudson,https://open.spotify.com/track/7ArxpIMpSuVONEQDLwRidN,2018-01-21
30,31,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-21
31,32,PARAD(w/m)E,Sylvan Esso,https://open.spotify.com/track/1edOSqQG1mP9hcrI0EDNhw,2018-01-21
32,33,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-21
33,34,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-21
34,35,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,https://open.spotify.com/track/756ZV0boQJ6Kbk3WFBuVjD,2018-01-21
35,36,Everybody's Coming To My House,David Byrne,https://open.spotify.com/track/7zuLFva2TbSg6mBijigBzm,2018-01-21
36,37,IDGAF,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-21
37,38,Connected By Love,Jack White,https://open.spotify.com/track/43k9FQxDYsmbgaOJSsmntK,2018-01-21
38,39,The Greatest Show,Hugh Jackman,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-21
39,40,When You're Gone,The Cranberries,https://open.spotify.com/track/1B1OR4xi0FxtKqmufi41fn,2018-01-21
40,41,Filthy,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-21
41,42,Giants - Dankann Remix,Lotus,https://open.spotify.com/track/0KJZEPy2VHYJuuEEiGaXEs,2018-01-21
42,43,Stir Fry,Migos,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm,2018-01-21
43,44,Yung Luv,Andrelli,https://open.spotify.com/track/4Xx4oojaE3MlJKpgtilgp1,2018-01-21
44,45,Wilson (Expensive Mistakes),Fall Out Boy,https://open.spotify.com/track/5dY6NfWkgfKCH2E9mt4wcg,2018-01-21
45,46,Thick Niggas and Anime Tiddies,Dbangz,https://open.spotify.com/track/33kB5gz4gzOEZVkuWKHylS,2018-01-21
46,47,Red Roses (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-01-21
47,48,Not Discuss It,St. Beauty,https://open.spotify.com/track/1GAHIJ5a6AFbIW5yjrGdAz,2018-01-21
48,49,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",Sofi Tukker,https://open.spotify.com/track/1Cicn7ce1xoVlq8gthE2eX,2018-01-21
